A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-1.63579E+002	-8.05689E+001	8.23267E+002	-8.41090E+001	1.54424E+001	1.22074E+001
-9.91241E+001	-1.73833E+002	1.23099E+003	-9.58281E+001	2.03253E+001	2.07526E+001
1.31840E+001	-2.60262E+002	1.58892E+003	-7.70898E+001	7.32444E+000	1.87384E+001
1.55278E+002	-3.29112E+002	1.85553E+003	-4.08338E+001	2.07526E+000	9.39970E+000
6.39668E+001	-3.33506E+002	1.71929E+003	1.04984E+001	2.50252E+000	-7.69066E+000
-3.17392E+001	-2.62215E+002	1.43706E+003	5.20646E+001	-2.50252E+000	-1.48320E+001
-7.71508E+001	-1.50884E+002	1.03616E+003	7.67846E+001	-8.91140E+000	-1.70293E+001
-1.10355E+002	-5.95721E+001	7.78344E+002	7.58080E+001	-1.32450E+001	-1.61748E+001
-1.08890E+002	2.00201E+001	5.94745E+002	5.92059E+001	-1.14750E+001	-1.17801E+001
-1.02054E+002	8.64284E+001	4.66811E+002	3.61950E+001	-1.22684E+001	-1.01932E+001
-1.23539E+002	1.20609E+002	3.36924E+002	9.88800E+000	-1.26347E+001	-8.05689E+000
-1.58696E+002	5.51775E+001	4.03821E+002	-3.31431E+001	-6.04266E+000	-3.66222E-001
-2.05084E+002	-9.76592E+001	8.18873E+002	-7.86767E+001	5.92059E+000	1.03153E+001
-1.67486E+002	-2.29011E+002	1.30277E+003	-9.65606E+001	1.76397E+001	2.75277E+001
1.17191E+002	-2.61727E+002	1.64214E+003	-7.41600E+001	5.49333E+000	3.72326E+001
1.60161E+002	-2.73446E+002	1.70464E+003	-2.85043E+001	-7.93481E+000	1.55644E+001
1.30375E+002	-2.78329E+002	1.60259E+003	1.16581E+001	-8.97244E+000	-1.52593E+000
1.10843E+002	-2.42195E+002	1.42387E+003	4.26038E+001	-3.23496E+000	-8.30103E+000
-5.37126E+000	-1.82134E+002	1.14310E+003	7.09861E+001	-1.05594E+001	-2.22175E+001
-8.54518E+001	-8.93582E+001	8.38893E+002	8.47804E+001	-1.66021E+001	-2.51473E+001
-1.01077E+002	4.88296E-001	6.10858E+002	7.12912E+001	-7.81274E+000	-1.78228E+001
-8.15455E+001	7.08029E+001	5.11246E+002	4.22987E+001	-2.44148E-001	-1.22684E+001
-9.61943E+001	1.14261E+002	4.47768E+002	1.64800E+001	-1.22074E-001	-1.06204E+001
-1.07913E+002	1.30863E+002	3.57433E+002	-9.58281E+000	-3.17392E+000	-5.73748E+000
-1.04007E+002	3.51573E+001	4.98550E+002	-5.10880E+001	2.68563E+000	2.92978E+000
-1.75298E+002	-1.11820E+002	9.33134E+002	-9.05179E+001	1.70904E+001	1.04373E+001
-1.22074E+002	-2.25105E+002	1.28520E+003	-9.44243E+001	2.27058E+001	2.16071E+001
-6.49434E+001	-3.33018E+002	1.60112E+003	-7.69677E+001	1.01321E+001	2.46590E+001
1.35746E+002	-3.90637E+002	1.91168E+003	-4.62050E+001	2.01422E+000	2.61238E+001
1.48930E+002	-3.16416E+002	1.71245E+003	1.45878E+001	-2.44148E+000	9.76592E+000
2.97861E+001	-2.19245E+002	1.35063E+003	6.01215E+001	-1.34281E+001	-1.19022E+001
-6.29902E+001	-1.39164E+002	1.00052E+003	8.00806E+001	-1.49541E+001	-1.81890E+001
-1.40629E+002	-4.93179E+001	7.02658E+002	7.87378E+001	-8.48415E+000	-1.53813E+001
-1.44047E+002	1.12308E+001	5.56658E+002	5.51164E+001	-1.22074E+000	-7.75170E+000
-8.83816E+001	6.93381E+001	4.76089E+002	3.07627E+001	6.71407E-001	-3.17392E+000
-1.02542E+002	9.47295E+001	3.43760E+002	1.14750E+001	-4.94400E+000	-6.10370E+000
-1.06449E+002	4.58998E+001	3.79406E+002	-3.03964E+001	-5.12711E+000	0.00000E+000
-1.27445E+002	-1.09867E+002	8.46706E+002	-8.65505E+001	8.72829E+000	9.33866E+000
-1.61138E+002	-2.81259E+002	1.37211E+003	-1.04617E+002	2.13630E+001	2.04474E+001
3.66222E+001	-3.88684E+002	1.84136E+003	-8.09351E+001	1.08036E+001	2.98471E+001
1.35258E+002	-3.58409E+002	1.90289E+003	-1.93487E+001	-6.10370E+000	1.64190E+001
1.49419E+002	-2.53426E+002	1.58257E+003	4.15662E+001	-1.84332E+001	-3.66222E-001
1.20609E+002	-1.68462E+002	1.24564E+003	7.33055E+001	-1.86163E+001	-1.50761E+001
-1.61138E+001	-9.61943E+001	8.99442E+002	8.58791E+001	-1.04984E+001	-2.47810E+001
-1.04984E+002	-1.66021E+001	6.44551E+002	7.56859E+001	-3.54015E+000	-2.23395E+001
-6.39668E+001	5.76189E+001	5.34196E+002	5.10269E+001	-1.15970E+000	-1.62358E+001
-3.66222E+001	1.10843E+002	4.32142E+002	3.05795E+001	-1.58696E+000	-1.78838E+001
-1.42582E+002	1.11820E+002	3.09580E+002	4.02844E+000	-4.02844E+000	-2.28278E+001
-2.44148E+002	1.61138E+001	4.69741E+002	-4.60829E+001	3.96741E+000	-1.15360E+001
-2.07526E+002	-9.61943E+001	8.84304E+002	-8.97244E+001	1.74566E+001	1.02542E+001
-1.05960E+002	-2.07526E+002	1.29008E+003	-9.84527E+001	1.71514E+001	2.33772E+001
2.53914E+001	-3.35459E+002	1.72027E+003	-8.15455E+001	7.01926E+000	2.40486E+001
7.17795E+001	-4.06751E+002	1.96588E+003	-3.79040E+001	2.86874E+000	1.47710E+001
4.39467E+000	-3.33506E+002	1.69048E+003	3.02133E+001	-1.01321E+001	0.00000E+000
1.12308E+001	-1.98248E+002	1.28275E+003	7.58690E+001	-2.49641E+001	-8.91140E+000
-4.19935E+001	-9.27763E+001	9.17508E+002	9.01517E+001	-2.31941E+001	-1.50151E+001
-5.07828E+001	2.19733E+001	6.20624E+002	8.22169E+001	-1.55034E+001	-1.04373E+001
-1.75787E+001	9.37529E+001	4.75112E+002	5.32243E+001	-8.97244E+000	-6.77511E+000
-1.07425E+001	1.30863E+002	3.72082E+002	2.44758E+001	-7.93481E+000	-9.21659E+000
-7.91040E+001	9.32646E+001	3.08603E+002	-7.56859E+000	-6.77511E+000	-1.08036E+001
-1.46489E+002	-1.56255E+001	5.01968E+002	-5.38347E+001	2.07526E+000	-4.69985E+000
-2.16803E+002	-1.59673E+002	1.01761E+003	-9.29594E+001	1.93487E+001	6.22578E+000
-4.54115E+001	-2.55379E+002	1.50786E+003	-9.25932E+001	1.81280E+001	2.19123E+001
6.98263E+001	-3.14463E+002	1.77789E+003	-5.92669E+001	5.18815E+000	2.14240E+001
8.10572E+001	-3.11533E+002	1.82379E+003	-1.37944E+001	-7.20237E+000	1.12918E+001
1.22562E+002	-2.29987E+002	1.58208E+003	3.46690E+001	-9.27763E+000	6.34785E+000
1.38188E+002	-1.48442E+002	1.29008E+003	7.08640E+001	-1.82501E+001	-8.85037E+000
-8.78933E+000	-8.20338E+001	9.66338E+002	9.22880E+001	-2.36213E+001	-2.52083E+001
-6.59200E+001	3.61339E+001	6.26972E+002	9.22269E+001	-1.64800E+001	-2.09967E+001
-3.75988E+001	1.45024E+002	3.63292E+002	6.82394E+001	-7.87378E+000	-1.50761E+001
-2.53914E+001	1.87017E+002	2.46590E+002	3.09458E+001	-5.98163E+000	-1.80059E+001
-1.32817E+002	1.09378E+002	2.71004E+002	-1.48930E+001	3.41807E+000	-1.69683E+001
-2.18757E+002	-1.66021E+001	5.00992E+002	-6.54927E+001	1.64800E+001	-2.44148E+000
-1.77252E+002	-1.25980E+002	8.96023E+002	-1.00162E+002	2.05695E+001	1.58696E+001
-6.29902E+001	-2.71493E+002	1.38920E+003	-1.14017E+002	1.87384E+001	2.70394E+001
-6.83615E+000	-4.37025E+002	1.92193E+003	-9.69268E+001	2.17902E+001	3.08237E+001
8.00806E+001	-4.45326E+002	2.07575E+003	-3.70495E+001	1.32450E+001	2.71615E+001
1.10843E+002	-2.82235E+002	1.62651E+003	4.73647E+001	-2.24006E+001	4.33363E+000
1.10355E+002	-1.40141E+002	1.17093E+003	9.33866E+001	-4.11390E+001	-1.44047E+001
4.34584E+001	-4.05286E+001	8.11548E+002	9.69878E+001	-2.41096E+001	-2.17292E+001
-5.17594E+001	3.75988E+001	5.67400E+002	7.96533E+001	-4.45570E+000	-1.94708E+001
-5.71306E+001	1.28422E+002	4.03821E+002	4.85244E+001	4.88296E-001	-1.03763E+001
-6.10370E+001	1.52348E+002	2.64657E+002	1.50151E+001	-2.74667E+000	-1.31840E+001
-1.62114E+002	8.69167E+001	2.20222E+002	-2.74056E+001	-5.98163E+000	-1.03153E+001
-2.69051E+002	-1.01077E+002	5.95721E+002	-9.85137E+001	6.04266E+000	6.89718E+000
-1.44536E+002	-3.23252E+002	1.28910E+003	-1.40996E+002	3.24107E+001	3.74157E+001
5.37126E+001	-4.16028E+002	1.69976E+003	-1.14872E+002	4.10169E+001	4.74258E+001
1.15238E+002	-4.74136E+002	1.94488E+003	-5.71306E+001	5.24918E+000	1.86163E+001
1.12796E+002	-4.58022E+002	1.84918E+003	1.28788E+001	-1.36113E+001	-3.78430E+000
1.02542E+002	-3.16904E+002	1.51176E+003	7.29392E+001	-1.61138E+001	-1.36723E+001
6.34785E+000	-1.97272E+002	1.13138E+003	1.07425E+002	-1.78228E+001	-2.83822E+001
-1.22074E+002	-7.17795E+001	7.17307E+002	1.22684E+002	-1.91046E+001	-2.91147E+001
-9.61943E+001	1.10843E+002	3.64757E+002	1.00711E+002	-1.78838E+001	-1.50761E+001
-5.37126E+001	2.29011E+002	1.65532E+002	4.97452E+001	-1.01932E+001	-1.19022E+001
-1.86041E+002	2.24128E+002	1.12308E+002	-7.20237E+000	-8.24000E+000	-1.45268E+001
-2.80282E+002	3.12510E+001	2.88583E+002	-7.16575E+001	-6.10370E+000	1.22074E-001
-9.81475E+001	-2.64168E+002	1.04398E+003	-1.36357E+002	2.44758E+001	3.80871E+001
7.12912E+001	-3.59874E+002	1.45463E+003	-1.29276E+002	4.65102E+001	4.99283E+001
8.34986E+001	-4.82437E+002	1.80963E+003	-8.53908E+001	2.09357E+001	2.43538E+001
5.66424E+001	-5.20524E+002	1.92096E+003	-2.15461E+001	4.88296E+000	3.23496E+000
1.31840E+001	-3.87219E+002	1.59575E+003	4.60829E+001	-5.00504E+000	-1.14139E+001
1.22074E+001	-2.47566E+002	1.25639E+003	8.70388E+001	-1.34892E+001	-2.19123E+001
-1.05960E+002	-1.25004E+002	8.82839E+002	1.08097E+002	-1.65410E+001	-2.61238E+001
-8.74050E+001	2.24616E+001	5.65447E+002	1.01505E+002	-1.53203E+001	-1.65410E+001
-4.58998E+001	1.47954E+002	3.78918E+002	6.34175E+001	-7.20237E+000	-8.97244E+000
-6.05487E+001	1.81158E+002	2.72469E+002	2.09967E+001	-1.83111E-001	-1.43437E+001
-1.62114E+002	1.18168E+002	2.86630E+002	-1.98981E+001	1.46489E+000	-1.46489E+001
-1.82623E+002	-1.85553E+001	5.00992E+002	-7.08029E+001	6.53096E+000	-8.54518E-001
-1.98248E+002	-2.03619E+002	1.05472E+003	-1.18229E+002	1.76397E+001	1.39164E+001
-1.20121E+002	-3.69152E+002	1.55181E+003	-1.19449E+002	2.36213E+001	3.06406E+001
7.17795E+001	-4.58998E+002	1.93316E+003	-8.29493E+001	1.97760E+001	3.51573E+001
9.66826E+001	-4.36537E+002	1.87408E+003	-1.06204E+001	-1.89215E+000	1.09867E+001
3.51573E+001	-3.45225E+002	1.55425E+003	5.23698E+001	-1.64800E+001	-8.78933E+000
-2.24616E+001	-2.32429E+002	1.18168E+003	8.86868E+001	-2.06915E+001	-2.20344E+001
-1.37700E+002	-1.18656E+002	8.37916E+002	1.03458E+002	-1.87994E+001	-2.69784E+001
-1.49907E+002	2.78329E+001	5.07828E+002	9.61333E+001	-1.75787E+001	-1.53203E+001
-6.25019E+001	1.54302E+002	3.16904E+002	5.68255E+001	-1.23905E+001	-5.31022E+000
-3.66222E+001	1.78228E+002	2.52937E+002	1.12918E+001	-8.11792E+000	-8.85037E+000
-1.04007E+002	8.25220E+001	3.38878E+002	-3.46080E+001	-1.03763E+000	-9.64385E+000
-1.41118E+002	-1.01077E+002	7.49046E+002	-9.49736E+001	1.31840E+001	3.23496E+000
-1.51372E+002	-2.91025E+002	1.30668E+003	-1.25614E+002	2.82601E+001	1.81280E+001
-1.75787E+001	-3.99915E+002	1.69195E+003	-9.85137E+001	2.01422E+001	2.76498E+001
1.01566E+002	-4.34584E+002	1.81158E+003	-4.06507E+001	2.80770E+000	1.96539E+001
5.61541E+001	-3.72570E+002	1.63140E+003	2.36213E+001	-8.60622E+000	-6.10370E-002
6.54317E+001	-2.54402E+002	1.36039E+003	6.64083E+001	-1.09256E+001	-1.00101E+001
-3.56456E+001	-1.42094E+002	9.84893E+002	9.42412E+001	-9.70489E+000	-1.99591E+001
-8.54518E+001	-1.41606E+001	6.61641E+002	9.60112E+001	-8.85037E+000	-1.81280E+001
-7.81274E+001	9.47295E+001	4.55580E+002	6.59810E+001	-7.93481E-001	-1.26347E+001
-1.30375E+002	1.39164E+002	3.27158E+002	2.59407E+001	4.45570E+000	-1.47710E+001
-2.08502E+002	8.30103E+001	3.40831E+002	-1.56865E+001	2.80770E+000	-1.21464E+001
-2.00201E+002	-3.51573E+001	4.59487E+002	-6.29902E+001	2.99081E+000	3.05185E+000
-1.22074E+002	-1.80670E+002	8.96023E+002	-1.12918E+002	6.22578E+000	1.36113E+001
-1.31840E+002	-4.24818E+002	1.53618E+003	-1.34220E+002	2.25227E+001	2.03864E+001
1.12308E+001	-5.87909E+002	2.04840E+003	-9.64995E+001	2.59407E+001	3.13120E+001
4.24818E+001	-5.07828E+002	1.91363E+003	2.44148E+000	-4.63881E+000	1.22074E+001
3.32041E+001	-3.33018E+002	1.50591E+003	8.07520E+001	-3.47911E+001	-1.30619E+001
-1.07425E+001	-2.09479E+002	1.13822E+003	1.10111E+002	-2.83212E+001	-2.60018E+001
-1.19144E+002	-9.27763E+001	8.02271E+002	1.15421E+002	-8.60622E+000	-2.45979E+001
-1.46001E+002	3.56456E+001	5.60564E+002	9.80865E+001	-5.18815E+000	-1.18412E+001
-4.24818E+001	1.70904E+002	3.71105E+002	6.18915E+001	-3.96741E+000	-3.23496E+000
-6.73849E+001	2.04108E+002	1.69927E+002	1.86773E+001	-2.31941E+000	-1.04984E+001
-1.21097E+002	1.02054E+002	1.75298E+002	-3.57067E+001	-3.17392E+000	-1.43437E+001
-2.44148E+002	-1.26469E+002	5.16617E+002	-1.08463E+002	2.24006E+001	-5.37126E+000
