A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-3.90637E+000	-3.41807E+000	1.02054E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-4.88296E+000	-3.90637E+000	1.02103E+003	3.05185E-001	-6.71407E-001	-4.27259E-001
-4.39467E+000	-3.90637E+000	1.02054E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-3.41807E+000	-3.90637E+000	1.02054E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-3.41807E+000	-4.39467E+000	1.02103E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-3.41807E+000	-2.92978E+000	1.02054E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-4.88296E+000	-2.44148E+000	1.02103E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-4.88296E+000	-4.88296E+000	1.02005E+003	3.05185E-001	-6.71407E-001	-4.27259E-001
-4.88296E+000	-2.92978E+000	1.02005E+003	3.05185E-001	-6.71407E-001	-4.27259E-001
-4.88296E+000	-3.90637E+000	1.02054E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-4.39467E+000	-3.90637E+000	1.02103E+003	3.66222E-001	-6.71407E-001	-3.66222E-001
-3.90637E+000	-3.90637E+000	1.02103E+003	3.66222E-001	-6.71407E-001	-4.27259E-001
-3.90637E+000	-3.41807E+000	1.02152E+003	3.05185E-001	-6.71407E-001	-4.27259E-001
1.07425E+001	-8.88699E+001	1.02884E+003	2.13630E+000	-7.93481E-001	7.81274E+000
4.68764E+001	-1.10843E+002	1.01468E+003	2.38044E+000	-5.49333E-001	4.48012E+001
5.90838E+001	-1.70904E+001	1.02054E+003	0.00000E+000	-9.76592E-001	4.36415E+001
5.37126E+001	6.93381E+001	1.02542E+003	-1.52593E+000	-8.54518E-001	3.17392E+001
0.00000E+000	8.00806E+001	1.05325E+003	-1.30009E+001	-1.04984E+001	3.67443E+001
2.58797E+001	-6.73849E+001	1.02982E+003	-2.20954E+001	-4.62050E+001	3.99792E+001
8.69167E+001	-9.76592E-001	1.02445E+003	2.25837E+000	-9.77203E+001	3.73547E+001
2.02643E+002	1.12308E+001	1.00540E+003	7.56859E+000	-1.37516E+002	1.40996E+001
3.88684E+002	3.66222E+001	9.94659E+002	4.02844E+000	-1.59185E+002	-7.93481E+000
4.09680E+002	-3.07627E+001	9.25810E+002	-4.26649E+001	-1.20365E+002	-1.95318E+001
4.75112E+002	-6.29902E+001	7.90551E+002	-4.88907E+001	-1.51067E+002	-4.01013E+001
6.32832E+002	-9.17997E+001	7.26096E+002	-2.34993E+001	-2.30842E+002	-6.44551E+001
7.42210E+002	-7.56859E+001	7.14866E+002	-3.08237E+001	-2.14728E+002	-5.05997E+001
7.74438E+002	-8.64284E+001	5.80096E+002	-3.66832E+001	-1.45268E+002	-2.50862E+001
8.41823E+002	-5.66424E+001	4.68764E+002	-3.66222E+000	-1.37211E+002	-2.00201E+001
9.34599E+002	-6.68966E+001	4.28236E+002	1.94098E+001	-1.39897E+002	-1.89215E+001
9.67803E+002	-1.41606E+001	3.42784E+002	2.30110E+001	-9.86969E+001	-1.04984E+001
1.00394E+003	-2.78329E+001	2.40242E+002	1.11087E+001	-5.07218E+001	-4.76089E+000
9.75127E+002	-2.92978E+001	2.18268E+002	-7.87378E+000	-3.54625E+001	-2.01422E+000
9.85382E+002	-9.76592E+000	2.06549E+002	-6.10370E+000	-3.16782E+001	-1.52593E+000
9.93194E+002	4.88296E-001	1.82134E+002	3.05185E-001	-1.77618E+001	-4.27259E-001
9.82940E+002	-4.88296E-001	1.67486E+002	-2.74667E+000	-2.62459E+000	-1.15970E+000
9.83917E+002	-8.30103E+000	1.77252E+002	-2.86874E+000	-1.03763E+000	-1.15970E+000
9.84893E+002	-1.46489E+000	1.82134E+002	-6.71407E-001	-3.66222E-001	-6.10370E-001
9.75616E+002	-1.90435E+001	1.83599E+002	-1.40385E+000	2.68563E+000	-5.49333E-001
9.81475E+002	-1.46489E+001	1.82623E+002	-3.17392E+000	-5.67644E+000	-1.03763E+000
9.87335E+002	0.00000E+000	1.81646E+002	-4.57778E+000	-7.01926E+000	-1.28178E+000
9.88311E+002	-1.51372E+001	1.64556E+002	1.40385E+000	0.00000E+000	-4.27259E-001
9.88800E+002	-1.75787E+001	1.63579E+002	7.99585E+000	7.38548E+000	6.10370E-001
9.76592E+002	-2.19733E+001	1.84088E+002	3.84533E+000	1.13529E+001	1.22074E-001
9.72198E+002	7.32444E+000	2.08991E+002	3.66222E-001	3.66222E+000	-3.66222E-001
9.77569E+002	8.78933E+000	1.99713E+002	-1.83111E+000	9.76592E-001	-1.03763E+000
9.80010E+002	-3.46690E+001	1.92877E+002	-3.29600E+000	5.37126E+000	-1.64800E+000
9.83428E+002	-1.36723E+001	2.00201E+002	-1.15970E+000	3.05185E+000	-8.54518E-001
9.78545E+002	-3.56456E+001	1.83111E+002	3.05185E-001	1.83111E+000	-6.10370E-001
9.82452E+002	-1.26957E+001	2.01178E+002	3.66222E-001	1.15970E+000	-4.27259E-001
9.79034E+002	-1.17191E+001	2.07526E+002	2.44148E-001	5.18815E+000	-4.27259E-001
9.80499E+002	1.36723E+001	2.21686E+002	5.49333E-001	7.69066E+000	-3.05185E-001
9.80010E+002	3.90637E+000	2.33894E+002	5.61541E+000	1.85553E+001	5.49333E-001
9.67315E+002	-2.97861E+001	2.33894E+002	7.75170E+000	2.77718E+001	9.76592E-001
9.50713E+002	-3.61339E+001	2.67586E+002	1.95318E+000	1.67241E+001	-6.10370E-002
9.61455E+002	-1.22074E+001	2.65633E+002	3.66222E-001	-2.13630E+000	-4.27259E-001
9.69756E+002	-7.32444E+000	2.58309E+002	4.27259E-001	-5.79852E+000	-4.27259E-001
9.68291E+002	3.41807E+000	2.59774E+002	9.76592E-001	-3.72326E+000	-2.44148E-001
9.62920E+002	-2.24616E+001	2.54402E+002	1.40385E+000	-4.08948E+000	-1.22074E-001
9.59014E+002	-2.05084E+001	2.54891E+002	6.71407E-001	-1.30009E+001	-3.66222E-001
9.71709E+002	-1.12308E+001	2.29987E+002	7.32444E-001	-2.53914E+001	-4.27259E-001
9.89288E+002	-1.12308E+001	1.97760E+002	7.32444E-001	-2.58187E+001	-4.27259E-001
9.95636E+002	-1.12308E+001	1.84576E+002	4.88296E-001	-8.48415E+000	-4.27259E-001
9.80499E+002	-1.26957E+001	2.06549E+002	1.22074E-001	1.06204E+001	-3.66222E-001
9.61455E+002	-1.22074E+001	2.30476E+002	1.22074E-001	9.70489E+000	-3.66222E-001
9.62432E+002	-4.39467E+001	2.23151E+002	4.88296E-001	-9.52177E+000	-3.66222E-001
9.73174E+002	-1.95318E+000	2.00201E+002	1.64800E+000	-2.75887E+001	-3.05185E-001
9.95148E+002	-1.95318E+000	1.61138E+002	4.76089E+000	-3.08847E+001	1.83111E-001
1.00345E+003	2.92978E+000	1.36723E+002	4.08948E+000	-1.40385E+001	1.22074E-001
9.86358E+002	-1.26957E+001	1.60649E+002	3.66222E-001	5.55437E+000	-3.66222E-001
9.72198E+002	-1.26957E+001	1.76763E+002	2.44148E-001	4.02844E+000	-3.66222E-001
9.69756E+002	-2.83212E+001	1.68462E+002	7.32444E-001	-1.39775E+001	-3.66222E-001
9.83428E+002	-1.22074E+001	1.35746E+002	2.86874E+000	-3.28379E+001	-1.22074E-001
1.00394E+003	2.44148E+000	9.52177E+001	4.08948E+000	-3.51573E+001	-1.22074E-001
1.00540E+003	-7.32444E+000	8.15455E+001	1.95318E+000	-1.62358E+001	-3.05185E-001
9.89776E+002	-5.85955E+000	9.17997E+001	3.05185E-001	-3.35704E+000	-4.27259E-001
1.00101E+003	-1.22074E+001	9.52177E+001	-2.19733E+000	-2.19733E+000	-6.10370E-001
9.84405E+002	-1.80670E+001	9.61943E+001	-8.91140E+000	7.14133E+000	-1.22074E+000
9.90265E+002	-1.36723E+001	8.78933E+001	-6.77511E+000	-1.09867E+000	-1.09867E+000
1.00052E+003	-2.44148E+000	8.74050E+001	-1.52593E+000	-1.34281E+000	-6.10370E-001
9.89776E+002	-9.27763E+000	9.57060E+001	2.56355E+000	6.10370E+000	-3.05185E-001
9.88800E+002	-2.34382E+001	1.04007E+002	1.83111E+000	3.90637E+000	-3.05185E-001
9.90753E+002	-2.53914E+001	1.12796E+002	-2.25837E+000	-3.66222E-001	-6.71407E-001
9.90265E+002	-1.36723E+001	1.08402E+002	-5.98163E+000	-6.10370E-001	-1.03763E+000
9.93194E+002	9.76592E-001	8.39869E+001	-4.08948E+000	2.44148E-001	-9.15555E-001
9.96612E+002	-1.07425E+001	9.76592E+001	-1.22074E-001	1.52593E+000	-4.88296E-001
9.86847E+002	-1.17191E+001	1.12308E+002	2.44148E-001	5.79852E+000	-4.27259E-001
9.87335E+002	-1.17191E+001	1.13285E+002	3.05185E-001	-4.88296E-001	-3.66222E-001
9.94659E+002	-2.24616E+001	1.13285E+002	1.22074E-001	-5.67644E+000	-4.27259E-001
9.90753E+002	-1.46489E+000	9.61943E+001	-1.28178E+000	-1.15970E+000	-6.10370E-001
9.97589E+002	-1.07425E+001	9.91241E+001	-1.22074E-001	2.01422E+000	-4.88296E-001
9.89776E+002	-4.88296E+000	1.13773E+002	7.93481E-001	1.01932E+001	-3.66222E-001
9.88311E+002	-1.36723E+001	1.23539E+002	4.27259E+000	8.42311E+000	0.00000E+000
9.84893E+002	-1.46489E+001	1.32817E+002	2.56355E+000	6.10370E+000	-1.83111E-001
9.77569E+002	-2.24616E+001	1.40629E+002	6.71407E-001	-1.89215E+000	-3.66222E-001
1.00150E+003	4.88296E-001	1.07425E+002	1.15970E+000	-1.06204E+001	-3.66222E-001
9.97589E+002	-1.17191E+001	1.12796E+002	3.66222E-001	1.64800E+000	-4.27259E-001
9.95636E+002	-1.07425E+001	1.22074E+002	1.22074E-001	1.25126E+001	-3.66222E-001
9.82940E+002	-1.17191E+001	1.48442E+002	1.34281E+000	1.92877E+001	-2.44148E-001
9.81475E+002	-1.26957E+001	1.62114E+002	8.54518E-001	1.56255E+001	-3.05185E-001
9.81475E+002	-1.17191E+001	1.67486E+002	2.44148E-001	7.56859E+000	-4.27259E-001
9.92218E+002	-1.12308E+001	1.62114E+002	2.44148E-001	5.85955E+000	-4.27259E-001
9.93683E+002	-1.12308E+001	1.70904E+002	0.00000E+000	1.88604E+001	-4.27259E-001
9.78057E+002	-1.12308E+001	2.06061E+002	-1.83111E-001	3.30210E+001	-4.27259E-001
9.69268E+002	-1.17191E+001	2.34870E+002	-2.44148E-001	3.31431E+001	-4.27259E-001
9.62432E+002	-1.07425E+001	2.60262E+002	-1.22074E-001	2.88095E+001	-4.27259E-001
9.64873E+002	-1.07425E+001	2.72958E+002	-6.10370E-002	2.41096E+001	-4.27259E-001
9.68291E+002	-1.07425E+001	2.86142E+002	-1.22074E-001	2.83212E+001	-4.27259E-001
9.51689E+002	-1.17191E+001	3.21299E+002	-3.66222E-001	4.28480E+001	-4.27259E-001
9.25321E+002	-1.12308E+001	3.71105E+002	-4.27259E-001	4.55336E+001	-4.27259E-001
9.30204E+002	-3.61339E+001	4.40443E+002	-4.39467E+000	4.90738E+001	-2.13630E+000
8.83328E+002	-4.88296E-001	4.66811E+002	-4.21155E+000	8.98465E+001	-2.01422E+000
8.54030E+002	4.88296E-001	4.95621E+002	4.51674E+000	8.90530E+001	2.80770E+000
8.34986E+002	-7.32444E+000	5.43474E+002	1.37333E+001	5.23698E+001	8.24000E+000
8.28150E+002	-9.27763E+000	5.61052E+002	1.02542E+001	2.27058E+001	6.16474E+000
8.19849E+002	-2.14850E+001	5.86444E+002	3.54015E+000	2.25837E+000	1.58696E+000
8.28639E+002	-1.17191E+001	5.81072E+002	-6.10370E-002	-2.31941E+000	-7.93481E-001
8.28639E+002	-4.88296E+000	5.80096E+002	-4.15052E+000	1.11087E+001	-3.17392E+000
8.18384E+002	-7.81274E+000	5.92792E+002	-3.41807E+000	2.06305E+001	-2.62459E+000
8.03735E+002	-8.30103E+000	6.09394E+002	3.17392E+000	2.62459E+001	2.01422E+000
8.02759E+002	-6.34785E+000	6.09882E+002	6.28681E+000	2.78329E+001	4.39467E+000
7.75903E+002	-1.31840E+001	6.46016E+002	9.15555E-001	2.55135E+001	4.27259E-001
7.53929E+002	-1.36723E+001	6.72384E+002	-1.34281E+000	2.52693E+001	-1.28178E+000
7.41722E+002	-4.88296E+000	6.86544E+002	1.83111E-001	2.60018E+001	-6.10370E-002
7.36839E+002	-4.39467E+000	6.92404E+002	6.83615E+000	2.83822E+001	5.85955E+000
7.30491E+002	-6.34785E+000	6.98752E+002	1.15360E+001	3.11289E+001	1.04373E+001
7.08518E+002	-1.51372E+001	7.20725E+002	7.14133E+000	2.91757E+001	6.71407E+000
6.87033E+002	-9.76592E+000	7.44652E+002	5.49333E-001	2.38655E+001	1.83111E-001
6.46504E+002	-1.02542E+001	7.78344E+002	-2.50252E+000	3.73547E+001	-2.31941E+000
6.31855E+002	-1.12308E+001	7.89087E+002	3.96741E+000	5.44450E+001	5.18815E+000
6.30879E+002	-2.92978E+000	7.90551E+002	1.14139E+001	6.35395E+001	1.49541E+001
5.87909E+002	-7.81274E+000	8.26197E+002	8.30103E+000	6.55538E+001	1.20853E+001
5.09781E+002	-2.73446E+001	8.84304E+002	1.89215E+000	6.00604E+001	5.55437E+000
4.57533E+002	-1.80670E+001	9.07743E+002	9.76592E-001	5.46892E+001	8.24000E+000
4.58998E+002	-1.95318E+000	9.10672E+002	2.80770E+000	4.96231E+001	9.33866E+000
4.29212E+002	6.83615E+000	9.20438E+002	1.20243E+001	3.74767E+001	2.68563E+000
4.08704E+002	7.32444E+000	9.33622E+002	6.71407E+000	4.37025E+001	4.33363E+000
3.62804E+002	3.41807E+000	9.52666E+002	-6.53096E+000	4.70595E+001	2.50252E+000
2.98837E+002	-3.07627E+001	9.84893E+002	-1.67852E+001	4.24207E+001	9.15555E-001
2.74422E+002	-1.61138E+001	9.84893E+002	-3.90637E+000	1.86163E+001	1.22074E-001
3.05673E+002	-1.70904E+001	9.77569E+002	1.03763E+001	9.58281E+000	3.29600E+000
3.21787E+002	8.30103E+000	9.65850E+002	1.84332E+001	4.08948E+000	2.25837E+000
3.07627E+002	9.76592E+000	9.67803E+002	3.11289E+000	1.76397E+001	2.25837E+000
2.63192E+002	-1.31840E+001	9.86847E+002	-1.94708E+001	3.11289E+001	8.54518E-001
2.20710E+002	-4.00403E+001	1.00443E+003	-1.31840E+001	1.88604E+001	-1.58696E+000
2.41218E+002	-2.00201E+001	9.90753E+002	3.35704E+000	6.46992E+000	-3.05185E-001
2.45613E+002	-1.56255E+001	9.90265E+002	5.49333E+000	1.40996E+001	1.95318E+000
2.17780E+002	-1.41606E+001	9.99054E+002	6.65304E+000	1.67852E+001	3.96741E+000
2.05573E+002	-6.34785E+000	1.00296E+003	4.39467E+000	1.30619E+001	2.92978E+000
1.86529E+002	8.78933E+000	1.00052E+003	-4.51674E+000	1.93487E+001	1.28178E+000
1.45512E+002	-4.00403E+001	1.00589E+003	-1.00711E+001	3.61950E+001	5.37126E+000
1.60649E+002	-2.24616E+001	1.01077E+003	1.11087E+001	2.12409E+001	9.76592E+000
1.44536E+002	9.76592E-001	1.01370E+003	1.30619E+001	1.06815E+001	7.93481E+000
1.42094E+002	2.44148E+000	1.01273E+003	-2.44148E+000	1.92877E+001	5.49333E+000
9.13114E+001	-3.90637E+001	1.01810E+003	-1.81280E+001	3.03964E+001	2.13630E+000
8.69167E+001	-3.27158E+001	1.01028E+003	-7.01926E+000	1.66631E+001	-8.54518E-001
8.49635E+001	-2.92978E+001	1.01175E+003	6.28681E+000	1.90435E+001	5.49333E+000
6.15253E+001	-1.17191E+001	1.01419E+003	1.22684E+001	2.74667E+001	9.39970E+000
2.24616E+001	1.46489E+000	1.02249E+003	9.39970E+000	3.76598E+001	1.14750E+001
-5.02945E+001	-1.31840E+001	1.04593E+003	3.84533E+000	2.29499E+001	8.36207E+000
-5.85955E+000	-4.88296E-001	1.02005E+003	1.22074E+000	1.03763E+000	6.04266E+000
-1.46489E+000	4.88296E-001	1.02103E+003	-9.76592E-001	-3.66222E-001	1.28178E+000
-5.37126E+000	2.14850E+001	1.02200E+003	-1.70904E+000	-4.88296E-001	-5.31022E+000
-1.46489E+000	2.92978E+000	1.02152E+003	7.32444E-001	-5.49333E-001	-1.77618E+001
2.44148E+000	-2.73446E+001	1.02200E+003	1.22074E-001	-6.10370E-001	-1.92267E+001
4.88296E-001	-1.46489E+001	1.02103E+003	3.66222E-001	-6.10370E-001	-8.05689E+000
-2.92978E+000	-5.37126E+000	1.02103E+003	5.49333E-001	-6.71407E-001	-2.68563E+000
-2.44148E+000	-6.83615E+000	1.02103E+003	5.49333E-001	-6.71407E-001	-1.58696E+000
-1.95318E+000	-4.88296E+000	1.02103E+003	3.66222E-001	-6.71407E-001	-5.49333E-001
-4.88296E-001	-5.37126E+000	1.02054E+003	3.66222E-001	-6.10370E-001	-4.27259E-001
-4.88296E-001	-4.88296E+000	1.02103E+003	3.66222E-001	-6.71407E-001	-3.66222E-001
-2.78329E+001	3.32041E+001	1.04447E+003	2.07526E+000	-7.32444E-001	-1.70904E+000
-1.27445E+002	1.30863E+002	1.00589E+003	3.41807E+000	-7.93481E-001	-1.40385E+001
1.25980E+002	-1.63579E+002	1.01859E+003	2.44148E-001	-9.15555E-001	-1.85553E+001
9.76592E+000	-3.90637E+000	1.02249E+003	6.71407E-001	-6.71407E-001	-2.74667E+000
-1.31840E+001	-3.22275E+001	1.04349E+003	2.44148E+000	-8.54518E-001	6.10370E-001
2.53914E+001	3.90637E+000	1.09134E+003	2.27668E+001	4.45570E+000	8.48415E+000
3.41807E+000	1.10843E+002	8.55495E+002	3.60729E+001	5.31022E+000	-4.33363E+000
8.39869E+001	-3.95520E+001	1.04935E+003	-3.61339E+001	-8.48415E+000	-2.45369E+001
6.83615E+000	4.88296E+001	1.17631E+003	-2.49641E+001	9.27763E+000	-4.82192E+000
-1.36723E+002	1.46489E+000	9.30204E+002	2.19733E+000	4.88907E+001	-5.55437E+000
-1.09378E+002	-1.75787E+001	9.75127E+002	5.49333E-001	1.12918E+001	-8.60622E+000
-9.22880E+001	5.22477E+001	9.20927E+002	8.54518E-001	-1.92877E+001	-5.55437E+000
-2.53914E+001	-6.59200E+001	1.15238E+003	1.34281E+000	-5.07218E+001	-3.27158E+001
9.27763E+000	-1.46489E+001	1.04007E+003	3.66222E-001	-7.44652E+000	-9.15555E+000
1.22562E+002	-1.39164E+002	1.22465E+003	-3.05185E-001	2.52693E+001	1.01321E+001
-1.46489E+002	-4.19935E+001	8.35963E+002	4.88296E-001	5.92059E+001	6.77511E+000
-9.86358E+001	2.24128E+002	9.11161E+002	4.27259E-001	6.77511E+000	1.30619E+001
-4.15052E+001	9.76592E-001	1.13773E+003	-2.99081E+000	-1.81280E+001	7.32444E-001
-1.04495E+002	-1.31840E+001	9.49736E+002	2.31941E+000	8.54518E+000	-5.18815E+000
-6.44551E+001	-7.32444E+000	1.05472E+003	-4.21155E+000	-1.44047E+001	-5.49333E-001
3.51573E+001	-3.61339E+001	1.23881E+003	-1.48320E+001	1.26957E+001	5.00504E+000
-8.59401E+001	-3.41807E+001	1.01468E+003	-1.34281E+001	8.52077E+001	1.37333E+001
-1.81646E+002	-1.51372E+001	9.60479E+002	-1.51372E+001	8.80764E+001	2.33161E+001
-2.08991E+002	-6.88498E+001	1.03861E+003	-2.67953E+001	6.98874E+001	3.04575E+001
-2.01666E+002	-8.98465E+001	1.08597E+003	-2.86874E+001	9.60112E+001	4.66933E+001
-3.20322E+002	-5.56658E+001	1.03421E+003	-1.55034E+001	1.48869E+002	6.25019E+001
-5.37614E+002	6.05487E+001	8.28150E+002	-1.26957E+001	1.98553E+002	5.32243E+001
-6.57735E+002	-2.05084E+001	5.95233E+002	-2.83212E+001	1.79388E+002	2.91757E+001
-7.25608E+002	1.12308E+001	6.67501E+002	-3.96130E+001	1.19938E+002	3.27158E+001
-7.80297E+002	1.66021E+001	6.54317E+002	-3.03354E+001	1.12552E+002	2.26447E+001
-8.11548E+002	-2.44148E+000	6.04999E+002	-1.78228E+001	1.33854E+002	6.59200E+000
-8.76492E+002	-2.63680E+001	3.98450E+002	-1.96539E+001	1.64190E+002	9.76592E-001
-9.94171E+002	-2.19733E+001	1.05960E+002	-4.31532E+001	1.41423E+002	7.44652E+000
-9.88311E+002	-4.39467E+001	1.89947E+002	-7.25730E+001	8.85037E+001	1.30009E+001
-9.66826E+002	-8.30103E+001	2.90536E+002	-6.41499E+001	6.65914E+001	8.11792E+000
-1.00589E+003	-5.90838E+001	1.20121E+002	-1.88604E+001	5.57878E+001	4.27259E-001
-1.01712E+003	-6.10370E+001	7.37327E+001	-1.51982E+001	4.35194E+001	-1.83111E-001
-1.04691E+003	-1.05960E+002	1.35258E+002	-2.20954E+001	3.62560E+001	5.61541E+000
-9.99542E+002	-5.17594E+001	1.08890E+002	-1.14139E+001	3.68053E+001	1.87384E+001
-1.00491E+003	-1.46489E+001	2.92978E+000	-3.60118E+000	3.71715E+001	1.94098E+001
-9.98077E+002	8.78933E+000	-8.78933E+000	-6.46992E+000	2.50252E+001	1.39775E+001
-1.01370E+003	-1.51372E+001	2.29499E+001	-8.05689E+000	1.69683E+001	6.77511E+000
-1.01077E+003	-4.39467E+000	1.95318E+000	-3.54015E+000	1.69073E+001	7.38548E+000
-1.01028E+003	1.46489E+000	-2.83212E+001	-2.99081E+000	1.68462E+001	7.08029E+000
-1.01224E+003	3.41807E+000	-3.41807E+001	-3.96741E+000	1.34892E+001	6.89718E+000
-1.01566E+003	1.22074E+001	-5.66424E+001	-3.23496E+000	8.30103E+000	7.50755E+000
-1.00540E+003	2.29499E+001	-4.29701E+001	-3.66222E+000	5.49333E-001	7.14133E+000
-1.01028E+003	1.56255E+001	-2.00201E+001	-2.62459E+000	-1.95318E+000	4.57778E+000
-1.01273E+003	1.80670E+001	-3.41807E+001	-3.66222E-001	0.00000E+000	4.82192E+000
-1.00784E+003	3.36924E+001	-4.54115E+001	1.83111E-001	-8.54518E-001	6.34785E+000
-1.00296E+003	4.68764E+001	-3.66222E+001	-2.25837E+000	-3.29600E+000	5.31022E+000
-1.00980E+003	4.29701E+001	-1.56255E+001	-3.11289E+000	-4.45570E+000	1.64800E+000
-1.00980E+003	3.75988E+001	-4.39467E+000	-2.38044E+000	-1.28178E+000	6.10370E-001
-1.00833E+003	4.05286E+001	-2.14850E+001	1.64800E+000	2.25837E+000	3.05185E-001
-1.00931E+003	3.71105E+001	-3.66222E+001	3.47911E+000	2.74667E+000	-8.54518E-001
-1.01419E+003	2.58797E+001	-3.32041E+001	1.70904E+000	3.11289E+000	-6.10370E-002
-1.00882E+003	3.80871E+001	-5.02945E+001	7.93481E-001	3.29600E+000	3.11289E+000
-1.00735E+003	4.93179E+001	-4.78530E+001	-1.28178E+000	9.15555E-001	3.11289E+000
-1.01273E+003	3.75988E+001	-2.83212E+001	-4.57778E+000	6.10370E-001	2.07526E+000
-1.00882E+003	4.63881E+001	-2.24616E+001	-2.68563E+000	3.84533E+000	3.66222E+000
-1.00735E+003	5.51775E+001	-4.49232E+001	-1.83111E+000	8.78933E+000	4.27259E+000
-1.00247E+003	6.59200E+001	-6.15253E+001	-6.28681E+000	1.25126E+001	3.72326E+000
-1.00540E+003	6.25019E+001	-7.91040E+001	-1.03763E+001	1.30619E+001	1.46489E+000
-1.00540E+003	5.66424E+001	-7.47093E+001	-1.08036E+001	1.05594E+001	-1.83111E-001
-1.00540E+003	5.85955E+001	-7.56859E+001	-8.30103E+000	9.88800E+000	-6.10370E-001
-1.00833E+003	5.27360E+001	-8.93582E+001	-5.24918E+000	1.00101E+001	-2.44148E-001
-1.00589E+003	5.27360E+001	-9.91241E+001	-2.50252E+000	8.85037E+000	2.01422E+000
-1.00589E+003	5.95721E+001	-9.76592E+001	-2.44148E+000	1.01932E+001	4.82192E+000
-1.00150E+003	6.59200E+001	-1.03030E+002	-2.74667E+000	1.35502E+001	6.59200E+000
-1.00150E+003	6.88498E+001	-1.13773E+002	-2.44148E-001	1.77618E+001	7.99585E+000
-9.90265E+002	9.42412E+001	-1.63579E+002	4.15052E+000	1.83111E+001	8.72829E+000
-9.89288E+002	9.96124E+001	-1.84576E+002	4.69985E+000	1.11087E+001	5.12711E+000
-9.87823E+002	9.86358E+001	-1.87994E+002	4.02844E+000	1.52593E+000	1.28178E+000
