A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
3.34483E+002	-8.64772E+002	3.99426E+002	2.31941E+000	1.46489E+000	1.18412E+001
3.24229E+002	-8.66237E+002	3.97473E+002	9.76592E-001	8.54518E-001	9.39970E+000
3.30088E+002	-8.78933E+002	4.10657E+002	-7.32444E-001	1.77007E+000	9.46074E+000
3.20322E+002	-8.75027E+002	4.09680E+002	0.00000E+000	3.17392E+000	6.59200E+000
3.15928E+002	-8.82351E+002	4.15052E+002	-1.83111E+000	2.01422E+000	4.39467E+000
3.14463E+002	-8.73074E+002	4.15540E+002	4.45570E+000	4.21155E+000	3.41807E+000
2.94931E+002	-8.70144E+002	4.24329E+002	9.76592E+000	5.49333E+000	9.15555E-001
2.89071E+002	-8.67214E+002	4.29701E+002	1.39775E+001	4.45570E+000	-3.05185E-001
2.94931E+002	-8.61354E+002	4.37025E+002	1.44047E+001	2.62459E+000	1.95318E+000
3.15928E+002	-8.61843E+002	4.55092E+002	1.45878E+001	3.96741E+000	1.70904E+000
3.55480E+002	-8.72585E+002	4.48256E+002	1.80670E+001	8.85037E+000	-5.85955E+000
3.45714E+002	-9.02371E+002	4.88784E+002	2.00812E+001	5.79852E+000	-2.66121E+001
2.77841E+002	-8.20338E+002	5.03433E+002	3.84533E+001	3.21665E+001	-1.89215E+001
3.78918E+002	-8.57936E+002	5.96698E+002	5.09049E+001	4.38856E+001	-7.08029E+000
3.32530E+002	-8.01294E+002	6.33320E+002	9.63775E+001	9.33866E+001	-2.41707E+001
2.15339E+002	-6.69454E+002	6.58712E+002	1.31535E+002	1.33122E+002	-3.66832E+001
1.29398E+002	-6.11347E+002	7.39769E+002	1.13895E+002	1.15787E+002	-3.33262E+001
2.03131E+002	-5.93768E+002	8.25220E+002	8.52687E+001	7.55638E+001	-3.22886E+001
5.66424E+001	-4.75112E+002	8.97000E+002	8.26441E+001	7.31834E+001	-6.01825E+001
-1.25980E+002	-3.85754E+002	9.27274E+002	7.19626E+001	2.13019E+001	-6.14643E+001
7.91040E+001	-3.68175E+002	9.21415E+002	6.88498E+001	-2.73446E+001	-1.70904E+001
1.64556E+002	-3.25694E+002	9.19950E+002	5.74358E+001	-7.81274E+000	-8.05689E+000
1.41606E+002	-3.39366E+002	9.92218E+002	4.07117E+001	-4.02844E+000	-2.25227E+001
1.18168E+002	-2.68563E+002	1.03323E+003	5.12711E+001	-3.11289E+000	-1.96539E+001
8.44752E+001	-2.18268E+002	9.88800E+002	6.55538E+001	-1.07425E+001	-9.09452E+000
1.53325E+002	-1.91900E+002	9.79522E+002	6.72018E+001	-1.17801E+001	5.31022E+000
2.02643E+002	-1.58208E+002	9.92218E+002	7.48314E+001	1.73956E+001	1.05594E+001
1.75298E+002	-9.08231E+001	9.97101E+002	8.08741E+001	4.55336E+001	5.92059E+000
9.27763E+001	-3.66222E+001	1.01370E+003	8.23389E+001	6.88498E+001	6.10370E+000
-1.46489E+000	5.56658E+001	1.02982E+003	8.84426E+001	8.55129E+001	1.36723E+001
-7.56859E+001	1.35746E+002	1.01956E+003	9.07620E+001	7.60521E+001	2.03864E+001
-8.93582E+001	1.95318E+002	1.00882E+003	9.23490E+001	6.70186E+001	2.55745E+001
-1.73345E+002	2.61727E+002	9.60967E+002	9.69878E+001	6.86666E+001	2.66732E+001
-2.30964E+002	3.68664E+002	9.01883E+002	9.32035E+001	5.99384E+001	3.92468E+001
-2.13385E+002	4.03333E+002	8.97977E+002	7.27561E+001	2.27058E+001	4.00403E+001
-2.19245E+002	4.55580E+002	8.56960E+002	6.21357E+001	9.58281E+000	4.53505E+001
-1.40629E+002	5.22477E+002	8.28639E+002	4.76699E+001	2.47810E+001	6.42720E+001
-7.56859E+001	5.34196E+002	8.37428E+002	2.51473E+001	2.05695E+001	4.19935E+001
-1.48930E+002	5.44939E+002	8.31568E+002	1.01932E+001	3.60118E+000	1.28178E+000
-1.60649E+002	5.47380E+002	8.28639E+002	-2.50252E+000	2.38044E+000	-5.43229E+000
-1.80181E+002	5.45427E+002	8.48170E+002	-1.40996E+001	1.28788E+001	-4.82192E+000
-2.11432E+002	5.20524E+002	8.70632E+002	-2.29499E+001	5.43229E+000	-8.72829E+000
-2.16315E+002	4.79995E+002	8.80398E+002	-2.63680E+001	-7.26341E+000	-5.67644E+000
-2.12409E+002	4.66811E+002	8.71609E+002	-1.99591E+001	-1.95929E+001	-1.22074E+000
-1.81646E+002	4.75112E+002	8.46706E+002	-1.56255E+001	-3.54625E+001	3.05185E-001
-1.38676E+002	4.63393E+002	8.54518E+002	-2.92978E+001	-5.05387E+001	1.46489E+000
-8.64284E+001	4.30677E+002	8.91629E+002	-4.63271E+001	-5.74358E+001	3.90637E+000
-2.24616E+001	3.75500E+002	9.35087E+002	-5.20035E+001	-4.20545E+001	8.17896E+000
-2.14850E+001	3.54015E+002	9.42900E+002	-4.92569E+001	-1.64190E+001	4.76089E+000
-2.44148E+000	2.97861E+002	9.35575E+002	-5.46892E+001	-1.19022E+001	-5.92059E+000
-1.46489E+001	2.42683E+002	9.48271E+002	-6.51875E+001	-5.49333E-001	-1.23295E+001
-3.66222E+001	1.91412E+002	9.80987E+002	-6.98263E+001	1.76397E+001	-1.30619E+001
-1.17191E+002	1.49907E+002	1.01517E+003	-6.92770E+001	1.99591E+001	-1.51982E+001
-1.05960E+002	8.44752E+001	1.08499E+003	-5.95111E+001	1.40385E+000	-4.33363E+000
-8.30103E+001	7.51976E+001	1.06497E+003	-2.82601E+001	-1.33061E+001	2.92978E+000
-5.56658E+001	7.56859E+001	1.04300E+003	-5.73748E+000	-2.44148E+001	5.73748E+000
9.76592E+000	7.08029E+001	1.02249E+003	4.88296E+000	-1.97150E+001	7.69066E+000
-2.92978E+000	8.74050E+001	1.00296E+003	3.41807E+000	-8.42311E+000	-1.15970E+000
-3.95520E+001	8.25220E+001	1.01614E+003	-5.61541E+000	-8.36207E+000	-4.88296E+000
-1.61138E+001	6.73849E+001	1.01370E+003	-2.86874E+000	-7.01926E+000	1.46489E+000
7.32444E+000	5.81072E+001	1.01517E+003	1.89215E+000	-3.35704E+000	3.05185E+000
2.19733E+001	6.20136E+001	1.02933E+003	1.03763E+000	-1.40385E+000	-5.49333E-001
1.46489E+000	7.27561E+001	1.00980E+003	-2.99081E+000	-4.45570E+000	-6.34785E+000
9.76592E-001	6.88498E+001	1.01566E+003	-6.65304E+000	2.80770E+000	-5.98163E+000
-2.78329E+001	6.25019E+001	1.01810E+003	-7.75170E+000	4.02844E+000	-5.49333E+000
-3.46690E+001	6.78732E+001	1.00052E+003	-6.77511E+000	-3.05185E-001	-2.62459E+000
1.46489E+000	3.41807E+001	1.02835E+003	-9.64385E+000	-1.83111E+000	7.32444E-001
-9.27763E+000	3.85754E+001	1.04495E+003	-4.02844E+000	3.96741E+000	-1.77007E+000
-1.80670E+001	4.39467E+001	1.04300E+003	2.07526E+000	7.32444E-001	-1.83111E+000
-1.02542E+001	5.22477E+001	1.02738E+003	7.93481E+000	-4.39467E+000	-1.52593E+000
-1.56255E+001	6.25019E+001	9.98077E+002	8.05689E+000	-4.02844E+000	-6.10370E-001
-1.02542E+001	5.85955E+001	1.00345E+003	2.31941E+000	-2.07526E+000	7.93481E-001
-1.95318E+000	5.51775E+001	1.01712E+003	1.83111E-001	1.83111E-001	4.27259E-001
-8.30103E+000	5.12711E+001	1.03568E+003	1.28178E+000	1.83111E+000	-4.27259E-001
-6.83615E+000	5.42009E+001	1.03323E+003	5.18815E+000	3.05185E-001	3.05185E-001
-7.81274E+000	7.27561E+001	1.01761E+003	6.83615E+000	-2.25837E+000	-1.09867E+000
-1.07425E+001	7.95923E+001	9.92706E+002	5.24918E+000	-5.43229E+000	-2.01422E+000
-1.36723E+001	8.20338E+001	1.00443E+003	-1.83111E+000	-2.01422E+000	-1.83111E+000
-9.76592E+000	6.15253E+001	1.02493E+003	-5.73748E+000	2.50252E+000	-1.83111E-001
-7.32444E+000	5.85955E+001	1.03958E+003	-2.07526E+000	2.68563E+000	1.22074E+000
-8.30103E+000	6.64083E+001	1.02396E+003	3.96741E+000	-2.44148E+000	6.10370E-002
4.88296E-001	6.83615E+001	1.00589E+003	5.12711E+000	-3.41807E+000	7.32444E-001
4.88296E+000	6.25019E+001	1.00833E+003	1.64800E+000	-9.15555E-001	3.66222E-001
-2.92978E+000	6.54317E+001	1.01859E+003	0.00000E+000	4.88296E-001	-1.22074E+000
-1.95318E+000	7.08029E+001	1.02396E+003	1.22074E+000	-1.64800E+000	-2.38044E+000
-1.36723E+001	7.95923E+001	1.01859E+003	2.01422E+000	-9.15555E-001	-2.13630E+000
-7.81274E+000	8.05689E+001	1.01321E+003	4.88296E-001	-1.09867E+000	-6.10370E-001
-8.30103E+000	7.17795E+001	1.01614E+003	-2.62459E+000	2.44148E-001	-4.88296E-001
-9.76592E+000	6.29902E+001	1.02005E+003	-3.47911E+000	4.88296E-001	-4.88296E-001
-1.36723E+001	6.68966E+001	1.01859E+003	-1.89215E+000	-9.15555E-001	-7.32444E-001
-1.17191E+001	6.83615E+001	1.01614E+003	-1.64800E+000	-1.40385E+000	-2.44148E-001
9.76592E-001	5.76189E+001	1.01566E+003	-2.80770E+000	-1.40385E+000	3.66222E-001
-3.41807E+000	5.42009E+001	1.01761E+003	-3.66222E+000	-6.10370E-001	-4.27259E-001
-2.92978E+000	5.81072E+001	1.00833E+003	-5.06607E+000	-3.78430E+000	-1.22074E+000
3.90637E+000	5.32243E+001	1.00931E+003	-9.21659E+000	-4.45570E+000	-2.19733E+000
-1.46489E+000	4.39467E+001	1.00638E+003	-1.48930E+001	-2.92978E+000	-2.86874E+000
1.12308E+001	2.05084E+001	1.01614E+003	-2.05695E+001	-1.40385E+000	-3.47911E+000
0.00000E+000	1.46489E+000	1.02152E+003	-2.36213E+001	-2.13630E+000	-6.10370E+000
1.31840E+001	-2.92978E+001	1.03714E+003	-2.27058E+001	-1.22074E+000	-5.00504E+000
-7.32444E+000	-2.97861E+001	1.03616E+003	-1.42827E+001	1.58696E+000	-5.61541E+000
-2.44148E+000	-3.27158E+001	1.03226E+003	-6.28681E+000	-1.34281E+000	-3.96741E+000
7.81274E+000	-3.41807E+001	1.02591E+003	-1.34281E+000	-2.74667E+000	-2.44148E+000
3.41807E+000	-3.27158E+001	1.03128E+003	-7.93481E-001	-2.80770E+000	-2.62459E+000
2.44148E+000	-3.46690E+001	1.02933E+003	1.09867E+000	-1.09867E+000	-2.07526E+000
2.44148E+000	-2.63680E+001	1.01370E+003	3.96741E+000	-3.41807E+000	-1.95318E+000
2.05084E+001	-2.19733E+001	1.01321E+003	3.78430E+000	-3.54015E+000	-8.54518E-001
1.95318E+001	-1.95318E+001	1.01468E+003	9.15555E-001	-1.09867E+000	-1.03763E+000
2.05084E+001	-3.75988E+001	1.02347E+003	-4.27259E+000	-6.10370E-002	-9.15555E-001
6.34785E+000	-4.34584E+001	1.02005E+003	-2.80770E+000	-2.19733E+000	-3.17392E+000
5.37126E+000	-3.22275E+001	1.01907E+003	-6.71407E-001	-5.31022E+000	-3.66222E+000
1.22074E+001	-2.78329E+001	1.01566E+003	-2.68563E+000	-1.23295E+001	-5.18815E+000
2.49031E+001	-2.73446E+001	1.01224E+003	-8.24000E+000	-1.96539E+001	-8.11792E+000
5.90838E+001	-4.63881E+001	1.01517E+003	-1.31230E+001	-3.31431E+001	-1.19022E+001
1.11332E+002	-7.66625E+001	1.02200E+003	-1.17191E+001	-4.51674E+001	-1.72124E+001
1.32328E+002	-6.49434E+001	1.00345E+003	-1.00101E+001	-3.84533E+001	-1.86163E+001
1.45512E+002	-6.39668E+001	9.97589E+002	-1.56865E+001	-3.14341E+001	-1.67241E+001
1.70415E+002	-8.05689E+001	9.80010E+002	-2.42927E+001	-3.53404E+001	-1.72735E+001
2.16315E+002	-1.17679E+002	9.90265E+002	-3.24717E+001	-5.31022E+001	-2.41707E+001
2.56844E+002	-1.36723E+002	9.87823E+002	-2.83212E+001	-5.67034E+001	-2.51473E+001
2.82723E+002	-1.38188E+002	9.68780E+002	-2.17902E+001	-4.96841E+001	-2.22175E+001
3.14463E+002	-1.39653E+002	9.31669E+002	-2.17292E+001	-4.68154E+001	-1.50151E+001
3.44737E+002	-1.64068E+002	9.06766E+002	-2.92367E+001	-5.33464E+001	-1.34281E+001
4.27747E+002	-2.11921E+002	9.17997E+002	-3.45470E+001	-5.87786E+001	-9.52177E+000
4.85366E+002	-2.45125E+002	9.08719E+002	-2.88095E+001	-6.01215E+001	-7.20237E+000
5.43962E+002	-2.36824E+002	8.81375E+002	-1.56255E+001	-6.13422E+001	-1.06815E+001
5.65935E+002	-2.30964E+002	8.42799E+002	-1.02542E+001	-5.61541E+001	-1.51982E+001
5.59587E+002	-2.28034E+002	7.90063E+002	-1.09256E+001	-6.05487E+001	-1.75176E+001
5.81561E+002	-2.35359E+002	7.41722E+002	-1.20853E+001	-6.89108E+001	-1.81280E+001
6.55782E+002	-2.37312E+002	7.26585E+002	-1.00101E+001	-6.53096E+001	-1.77618E+001
7.07053E+002	-2.10944E+002	6.88498E+002	-1.22684E+001	-6.32344E+001	-2.13630E+001
7.94458E+002	-2.17292E+002	6.53340E+002	-2.42317E+001	-7.36717E+001	-2.64901E+001
8.48170E+002	-2.04108E+002	6.02069E+002	-2.96030E+001	-6.25629E+001	-2.97861E+001
8.83816E+002	-2.34870E+002	5.91327E+002	-3.08847E+001	-4.17493E+001	-3.74767E+001
7.91040E+002	-1.89459E+002	5.53240E+002	-2.53914E+001	-1.70293E+001	-4.32142E+001
7.88110E+002	-1.90435E+002	5.46892E+002	-2.91147E+001	-2.70394E+001	-3.11899E+001
8.18384E+002	-1.83111E+002	5.29801E+002	-2.42317E+001	-3.83312E+001	-2.18513E+001
8.44264E+002	-1.78228E+002	4.79507E+002	-2.49641E+001	-3.67443E+001	-1.59307E+001
8.86258E+002	-1.98737E+002	4.80972E+002	-2.64290E+001	-3.43028E+001	-1.40385E+001
8.71120E+002	-1.84576E+002	4.15052E+002	-1.55034E+001	-3.87585E+001	-9.33866E+000
9.16044E+002	-1.67486E+002	3.55480E+002	-2.16071E+001	-5.68865E+001	-5.49333E+000
9.43876E+002	-2.01666E+002	3.63292E+002	-3.36924E+001	-4.20545E+001	-5.67644E+000
9.00906E+002	-1.99713E+002	3.40831E+002	-2.86264E+001	-5.43229E+000	-1.40385E+000
8.83816E+002	-1.83599E+002	2.96884E+002	-3.00913E+001	-1.08646E+001	1.25736E+001
8.62331E+002	-1.88482E+002	2.78817E+002	-5.78631E+001	-4.28480E+001	3.41197E+001
9.65361E+002	-3.63781E+002	3.21299E+002	-6.09760E+001	-4.65712E+001	5.35295E+001
9.79034E+002	-3.81359E+002	3.13974E+002	-2.02033E+001	3.23496E+000	5.02335E+001
9.59014E+002	-3.72082E+002	3.30088E+002	1.34892E+001	3.05185E+001	2.58797E+001
8.92605E+002	-3.42296E+002	3.10068E+002	2.80160E+001	1.57476E+001	1.09867E+000
8.79421E+002	-3.23740E+002	2.55379E+002	1.97150E+001	1.46489E+000	1.83111E+000
8.88211E+002	-3.35948E+002	2.44636E+002	-6.83615E+000	-1.05594E+001	8.66726E+000
9.08231E+002	-3.83801E+002	2.93466E+002	-2.05695E+001	-1.12308E+001	1.19022E+001
9.22880E+002	-3.86731E+002	2.97372E+002	-9.46074E+000	-5.55437E+000	4.57778E+000
9.05301E+002	-3.73058E+002	2.80282E+002	1.46489E+000	-7.93481E+000	-8.36207E+000
8.81375E+002	-3.45714E+002	2.34870E+002	-3.66222E-001	-6.71407E+000	-1.01932E+001
8.94070E+002	-3.59386E+002	2.46590E+002	-1.28178E+001	-8.30103E+000	-1.77007E+000
9.07254E+002	-3.72570E+002	2.66121E+002	-1.16581E+001	3.96741E+000	3.60118E+000
9.04324E+002	-3.79894E+002	2.92001E+002	-1.46489E+000	7.56859E+000	-7.93481E-001
9.02860E+002	-3.67687E+002	2.80282E+002	1.25126E+001	4.94400E+000	-1.34281E+000
9.14090E+002	-3.55968E+002	2.89071E+002	1.68462E+001	1.05594E+001	3.60118E+000
8.68191E+002	-3.59874E+002	2.96396E+002	1.09867E+001	2.78939E+001	8.05689E+000
8.61843E+002	-3.89172E+002	3.25205E+002	-1.15970E+000	1.77618E+001	8.05689E+000
8.88699E+002	-3.84289E+002	3.32530E+002	2.44148E+000	2.31941E+000	4.21155E+000
8.70632E+002	-3.67687E+002	3.26670E+002	7.20237E+000	9.21659E+000	2.31941E+000
8.60866E+002	-3.62804E+002	3.08603E+002	5.55437E+000	7.87378E+000	4.57778E+000
8.58913E+002	-3.69640E+002	3.09580E+002	2.68563E+000	-1.64800E+000	4.27259E+000
8.52565E+002	-3.85754E+002	3.09580E+002	-2.19733E+000	-4.39467E+000	1.64800E+000
8.61354E+002	-3.94543E+002	3.10068E+002	-1.28178E+000	-4.33363E+000	6.71407E-001
8.81375E+002	-3.94543E+002	2.94931E+002	1.34281E+000	-5.67644E+000	1.34281E+000
9.10672E+002	-3.97961E+002	3.01767E+002	-3.23496E+000	-9.09452E+000	2.92978E+000
9.17997E+002	-4.03821E+002	3.12998E+002	-6.65304E+000	1.15970E+000	2.50252E+000
8.84793E+002	-3.87707E+002	3.13974E+002	-3.29600E+000	8.48415E+000	-2.31941E+000
8.57936E+002	-3.80871E+002	3.18857E+002	8.54518E-001	7.01926E+000	-3.05185E+000
8.64284E+002	-3.89660E+002	3.23740E+002	4.21155E+000	7.50755E+000	8.54518E-001
8.83816E+002	-3.94543E+002	3.31553E+002	4.94400E+000	1.22074E+001	5.79852E+000
8.72097E+002	-4.01868E+002	3.55968E+002	2.92978E+000	2.21564E+001	6.77511E+000
8.38893E+002	-4.06262E+002	3.83312E+002	3.78430E+000	3.36314E+001	6.34785E+000
8.26685E+002	-3.98938E+002	3.98450E+002	4.08948E+000	3.72936E+001	9.82696E+000
7.99829E+002	-4.00891E+002	4.35560E+002	-1.77007E+000	3.00913E+001	1.40385E+001
7.96899E+002	-4.18958E+002	4.66811E+002	-1.28178E+000	3.66832E+001	2.27668E+001
7.64672E+002	-4.35072E+002	4.79995E+002	4.69985E+000	5.91449E+001	3.35093E+001
7.14866E+002	-4.41908E+002	5.19059E+002	3.29600E+000	8.50246E+001	4.23597E+001
6.35273E+002	-4.80972E+002	5.61541E+002	-8.42311E+000	9.66216E+001	4.43739E+001
6.14765E+002	-5.38102E+002	6.32832E+002	-1.65410E+001	7.79443E+001	4.55947E+001
5.80584E+002	-5.55193E+002	6.46992E+002	-9.15555E+000	6.31123E+001	4.40687E+001
5.42497E+002	-5.65935E+002	6.54805E+002	-7.38548E+000	4.84024E+001	3.22886E+001
5.23453E+002	-5.78631E+002	6.75314E+002	-4.69985E+000	3.22275E+001	2.17902E+001
4.84878E+002	-5.85467E+002	6.95334E+002	-8.54518E-001	2.81991E+001	1.55034E+001
4.81948E+002	-6.04022E+002	7.28538E+002	9.15555E-001	3.25327E+001	1.88604E+001
4.20911E+002	-6.01581E+002	7.34397E+002	2.13630E+000	3.54015E+001	2.06915E+001
4.03333E+002	-6.10858E+002	7.46117E+002	2.80770E+000	1.69683E+001	1.83721E+001
4.16028E+002	-5.98651E+002	7.43675E+002	1.41606E+001	6.59200E+000	1.76397E+001
3.99426E+002	-5.84002E+002	7.25120E+002	2.31941E+001	3.41807E+000	1.22684E+001
3.80383E+002	-5.68377E+002	7.26585E+002	2.63070E+001	5.18815E+000	8.91140E+000
3.65246E+002	-5.66912E+002	7.34886E+002	1.94708E+001	1.50151E+001	1.18412E+001
3.40831E+002	-5.52263E+002	7.54906E+002	1.56255E+001	2.83212E+001	1.72124E+001
3.12998E+002	-5.69842E+002	7.73461E+002	8.05689E+000	2.98471E+001	1.95929E+001
3.03720E+002	-5.61541E+002	7.92993E+002	8.72829E+000	1.89825E+001	1.88604E+001
2.84188E+002	-5.58123E+002	8.02759E+002	9.03348E+000	2.66121E+001	1.46489E+001
2.31941E+002	-5.39079E+002	8.05200E+002	2.25837E+000	3.81481E+001	1.31840E+001
1.91412E+002	-5.53240E+002	8.24244E+002	-4.69985E+000	3.09458E+001	1.19633E+001
1.86529E+002	-5.58123E+002	8.30592E+002	-3.47911E+000	2.58187E+001	7.32444E+000
1.75787E+002	-5.60564E+002	8.49147E+002	-1.77007E+000	3.25938E+001	1.95318E+000
1.58208E+002	-5.61052E+002	8.40358E+002	-1.83111E+000	3.08847E+001	-7.93481E-001
1.49419E+002	-5.85467E+002	8.31080E+002	-3.47911E+000	2.94198E+001	-4.33363E+000
7.17795E+001	-5.62517E+002	8.42799E+002	1.28178E+000	3.97351E+001	7.87378E+000
8.74050E+001	-5.68865E+002	8.33522E+002	4.15052E+000	2.54524E+001	1.69683E+001
4.00403E+001	-5.47380E+002	8.15943E+002	2.56355E+000	1.83111E+001	7.62963E+000
6.34785E+001	-5.84002E+002	9.01395E+002	-4.69985E+000	1.62969E+001	2.44148E+000
2.44148E+001	-5.70818E+002	8.79910E+002	-3.05185E+000	2.56966E+001	6.22578E+000
7.12912E+001	-5.98651E+002	8.34986E+002	-1.95318E+000	6.59200E+000	5.31022E+000
1.90435E+001	-5.59099E+002	8.19849E+002	3.11289E+000	2.01422E+000	-7.56859E+000
-1.26957E+001	-5.43962E+002	8.17896E+002	1.09867E+000	8.66726E+000	3.47911E+000
4.49232E+001	-5.73260E+002	7.91528E+002	-6.59200E+000	1.54424E+001	1.30619E+001
6.05487E+001	-6.25996E+002	8.57936E+002	-2.22785E+001	6.22578E+000	2.80770E+000
-1.26957E+001	-6.00604E+002	8.52565E+002	-1.62358E+001	1.70293E+001	-1.62358E+001
-3.27158E+001	-6.08417E+002	8.53053E+002	-1.22684E+001	1.86773E+001	-7.56859E+000
4.88296E-001	-6.21113E+002	8.34010E+002	-8.42311E+000	9.15555E+000	6.10370E-002
-9.76592E+000	-6.17695E+002	8.08618E+002	-5.49333E+000	3.23496E+000	-6.28681E+000
-3.41807E+001	-6.08905E+002	8.04712E+002	-4.82192E+000	9.39970E+000	-7.50755E+000
-4.34584E+001	-6.14765E+002	8.17408E+002	-1.39164E+001	5.18815E+000	-4.39467E+000
-4.29701E+001	-6.31367E+002	8.04224E+002	-1.36113E+001	-1.09867E+000	6.28681E+000
-2.05084E+001	-6.31367E+002	7.99341E+002	-3.54015E+000	1.22074E+000	1.25736E+001
-4.39467E+001	-6.17206E+002	7.77367E+002	-4.39467E+000	1.35502E+001	7.20237E+000
-3.36924E+001	-6.33808E+002	7.79321E+002	-1.97150E+001	2.05084E+001	2.38044E+000
-5.66424E+001	-6.51875E+002	7.38792E+002	-3.83923E+001	3.84533E+001	1.70904E+000
-8.88699E+001	-6.98263E+002	7.22190E+002	-6.42109E+001	4.84634E+001	2.50252E+000
-1.18168E+002	-7.33421E+002	6.69942E+002	-7.69677E+001	5.62761E+001	-4.88296E-001
-1.52348E+002	-7.85180E+002	6.34297E+002	-8.30103E+001	6.51265E+001	-3.54015E+000
-1.71880E+002	-8.41823E+002	6.28925E+002	-6.13422E+001	5.73748E+001	-1.35502E+001
-2.32429E+002	-8.80398E+002	5.79119E+002	-3.63170E+001	4.51674E+001	-5.24918E+000
-1.63579E+002	-8.38404E+002	5.69842E+002	-2.97250E+001	4.12000E+001	4.21155E+000
-2.20222E+002	-8.65749E+002	5.29801E+002	-2.36824E+001	4.51674E+001	-4.27259E+000
-2.43171E+002	-8.89676E+002	5.19059E+002	-2.11798E+001	4.99283E+001	-3.05185E-001
-2.28034E+002	-8.94070E+002	5.45427E+002	-2.82601E+001	7.29392E+001	1.77007E+001
-1.88482E+002	-8.38893E+002	4.55092E+002	-4.07727E+001	1.12491E+002	3.28990E+001
-2.87606E+002	-8.39381E+002	3.32041E+002	-4.21155E+001	1.30192E+002	2.29499E+001
-4.82437E+002	-9.48759E+002	2.67098E+002	-4.97452E+001	1.53508E+002	1.78228E+001
-4.51186E+002	-8.63308E+002	1.39164E+002	-5.48112E+001	1.53264E+002	3.87585E+001
-5.15641E+002	-8.50612E+002	5.32243E+001	-3.22275E+001	1.14872E+002	2.52693E+001
-5.60076E+002	-8.79910E+002	1.17191E+001	-2.23395E+001	1.14078E+002	1.97150E+001
-5.01968E+002	-8.28150E+002	-2.97861E+001	-4.05896E+001	1.30497E+002	3.58287E+001
-5.00992E+002	-8.06665E+002	-7.66625E+001	-3.82092E+001	1.11698E+002	3.24717E+001
-5.12711E+002	-8.10083E+002	-1.05960E+002	-3.02133E+001	1.20792E+002	2.49641E+001
-4.97085E+002	-7.77856E+002	-2.34382E+002	-2.89315E+001	1.45390E+002	2.07526E+001
-5.43962E+002	-7.94946E+002	-3.84289E+002	-1.82501E+001	1.27628E+002	9.88800E+000
-5.34684E+002	-7.86645E+002	-4.40931E+002	-2.48421E+001	1.02542E+002	1.59917E+001
-4.59487E+002	-7.45140E+002	-4.20911E+002	-3.07016E+001	8.61232E+001	1.89825E+001
-3.96496E+002	-7.26585E+002	-4.08704E+002	-2.36824E+001	8.20338E+001	1.16581E+001
-3.39366E+002	-6.95334E+002	-4.63881E+002	-2.38044E+001	1.02115E+002	1.11698E+001
-3.52062E+002	-7.20725E+002	-4.93667E+002	-2.61238E+001	1.07120E+002	5.37126E+000
-3.39366E+002	-7.04123E+002	-5.81561E+002	-2.05084E+001	9.75982E+001	5.43229E+000
-3.23740E+002	-6.90939E+002	-6.48457E+002	-2.49031E+001	8.46583E+001	5.24918E+000
-2.91025E+002	-6.88986E+002	-6.66524E+002	-3.35704E+001	7.31223E+001	5.18815E+000
-2.68563E+002	-6.92892E+002	-7.12424E+002	-2.66121E+001	6.05487E+001	3.60118E+000
-2.43171E+002	-6.74337E+002	-7.66137E+002	-1.86773E+001	4.98062E+001	2.31941E+000
-2.11921E+002	-6.62618E+002	-7.86645E+002	-2.50252E+001	4.48622E+001	4.69985E+000
-1.78228E+002	-6.56758E+002	-7.46117E+002	-2.98471E+001	3.36314E+001	4.63881E+000
-1.80670E+002	-6.67013E+002	-7.68090E+002	-1.20243E+001	2.24616E+001	1.09867E+000
-1.51860E+002	-6.32344E+002	-8.34010E+002	2.62459E+000	1.30619E+001	2.50252E+000
-1.45512E+002	-6.19160E+002	-8.23267E+002	-1.11698E+001	9.94903E+000	4.27259E-001
-1.52348E+002	-6.20136E+002	-7.48070E+002	-2.34993E+001	8.97244E+000	2.44148E-001
-1.54790E+002	-5.99139E+002	-7.60765E+002	-1.24516E+001	7.69066E+000	6.71407E-001
-1.38676E+002	-5.60564E+002	-8.13013E+002	-8.91140E+000	7.38548E+000	2.74667E+000
-1.53325E+002	-5.77654E+002	-7.95923E+002	-2.11188E+001	6.53096E+000	1.77007E+000
-1.08890E+002	-5.47868E+002	-7.76879E+002	-2.28889E+001	3.29600E+000	3.84533E+000
-8.83816E+001	-5.13199E+002	-7.97388E+002	-1.88604E+001	4.02844E+000	1.64800E+000
-1.08890E+002	-5.07828E+002	-8.31080E+002	-2.61849E+001	1.24516E+001	-2.38044E+000
-9.52177E+001	-5.09293E+002	-8.32545E+002	-3.30821E+001	1.23295E+001	-2.25837E+000
-8.78933E+001	-5.03922E+002	-7.86157E+002	-3.21055E+001	1.11087E+001	-2.44148E-001
-1.02542E+002	-4.86343E+002	-8.40846E+002	-2.68563E+001	2.11188E+001	-6.10370E-001
-7.42210E+001	-4.51674E+002	-9.26786E+002	-2.89926E+001	3.07016E+001	6.16474E+000
-5.46892E+001	-4.26771E+002	-9.30204E+002	-4.73647E+001	3.34483E+001	1.10477E+001
-6.49434E+001	-4.04309E+002	-9.34599E+002	-4.69985E+001	2.65511E+001	9.46074E+000
-4.78530E+001	-3.53526E+002	-9.69268E+002	-3.55235E+001	2.02033E+001	9.15555E+000
